"alias";"railway";"express";"esr";"name"
"";"ЦЛН";"2708018";"";"ШУКУРКУЛЬ"
"";"ЦЛН";"2708020";"";"ЕКИБАСТУЗ 3"
"";"ЦЛН";"2708021";"";"ЭКИБАСТУЗ СЕВЕРНЫЙ"
"";"ЦЛН";"2708022";"";"ЕКИБАСТУЗ 2"
"";"ЦЛН";"2708023";"";"ЩЕБЗАВОД"
"";"ЦЛН";"2708024";"";"АЛЬМАГАМБЕТ"
"";"ЦЛН";"2708025";"";"КАРАБАЛЫК"
"";"ЦЛН";"2708026";"";"ЖАНАСУ"
"";"ЦЛН";"2708027";"";"ЗАИШИМСКИЙ"
"";"ЦЛН";"2708028";"";"БАЯНТАЙ"
"";"ЦЛН";"2708029";"";"ЛАВРОВКА"
"";"ЦЛН";"2708030";"";"ЖАЛТЫРКУЛЬ"
"";"ЦЛН";"2708031";"";"БУЛАК"
"";"ЦЛН";"2708032";"";"КОПИНКА"
"";"ЦЛН";"2708033";"";"ОСТ.ПУНКТ N93 (ВРЗ)"
"";"ЦЛН";"2708035";"";"ПУТЕВОЙ ПОСТ N45"
"";"ЦЛН";"2708036";"";"ОСТ.ПУНКТ 150 КМ"
"";"ЦЛН";"2708037";"";"ПУТЕВОЙ ПОСТ N69"
"";"ЦЛН";"2708038";"";"ОСТ.ПУНКТ N70"
"";"ЦЛН";"2708041";"";"КОМПАНЕЙСКОЕ"
"";"ЦЛН";"2708042";"";"НОВЫЙ МАЙКУДУК"
"";"ЦЛН";"2708043";"";"ПУТЕВОЙ ПОСТ 817КМ"
"";"ЦЛН";"2708049";"";"ОСТ.ПУНКТ 4КМ"
"";"ЦЛН";"2708050";"";"ОСТ.ПУНКТ 14 КМ"
"";"ЦЛН";"2708051";"";"ОСТ.ПУНКТ 17 КМ"
"";"ЦЛН";"2708059";"";"ТЕГИСЖОЛ"
"";"ЦЛН";"2708060";"";"ТИМИРЯЗЕВКА"
"";"ЦЛН";"2708061";"";"СОКЫР"
"";"ЦЛН";"2708062";"";"ПОСТ N5"
"";"ЦЛН";"2708063";"";"ЖАЙРЕМ"
"";"ЦЛН";"2708064";"";"РОЖДЕСТВЕНКА"
"";"ЦЛН";"2708065";"";"ТУЗ-КАЛА"
"";"ЦЛН";"2708066";"";"ПОСТ 120КМ"
"";"ЦЛН";"2708067";"";"МИЩЕНКО"
"";"ЦЛН";"2708068";"";"НОВОСЕЛЬСКАЯ"
"";"ЦЛН";"2708069";"";"БИДАЙ"
"";"ЦЛН";"2708070";"";"АЩИЛЫ"
"";"ЦЛН";"2708071";"";"БАРАККУЛЬ"
"";"ЦЛН";"2708072";"";"КАЛМЫКУЛЬ"
"";"ЦЛН";"2708073";"";"ТАХТАБРОД"
"";"ЦЛН";"2708074";"";"БАЛАПАН"
"";"ЦЛН";"2708075";"";"БЕЛАШ"
"";"ЦЛН";"2708076";"";"КОШКАР"
"";"ЦЛН";"2708077";"";"УЗКОКОЛЕЙНЫЙ"
"";"ЦЛН";"2708078";"";"БЕС-БЕДАИК"
"";"ЦЛН";"2708079";"";"ЭНТУЗИАСТ"
"";"ЦЛН";"2708080";"";"СТЕПНЯК"
"";"ЦЛН";"2708082";"";"КРАСНОЗНАМЕНСКАЯ"
"";"ЦЛН";"2708083";"";"ШАХОВСКИЙ"
"";"ЦЛН";"2708087";"";"ЖАЛГИЗТАУ"
"";"ЦЛН";"2708089";"";"ОРТОБЕ"
"";"ЦЛН";"2708090";"";"ЖАНКАРА"
"";"ЦЛН";"2708091";"";"ЧЕРНОЯРКА"
"";"ЦЛН";"2708092";"";"ОРНЕК"
"";"ЦЛН";"2708093";"";"РОДНИКИ"
"";"ЦЛН";"2708094";"";"ПОДОЗЕРНЫЙ"
"";"ЦЛН";"2708099";"";"ОБГОННЫЙ ПУНКТ N96"
"";"ЦЛН";"2708101";"";"ЕНБЕК"
"";"ЦЛН";"2708102";"";"БОЗАЙГЫР"
"";"ЦЛН";"2708103";"";"САСЫККУЛЬ"
"";"ЦЛН";"2708118";"";"МАЙКУЛЬСКАЯ"
"";"ЦЛН";"2708423";"";"ПОСТ 697 КМ"
"";"ЦЛН";"2708621";"";"ОБГОННЫЙ ПУНКТ N90"
"";"ЦЛН";"2708623";"";"РЗД.N2"
"";"ЦЛН";"2708624";"";"ОСТ.ПУНКТ 101 КМ"
"";"ЦЛН";"2708625";"";"ОБГОННЫЙ ПУНКТ 105 КМ"
"";"ЦЛН";"2708626";"";"ОБГОННЫЙ ПУНКТ 112 КМ"
"";"ЦЛН";"2708628";"";"ОБГОННЫЙ ПУНКТ 430 КМ"
"";"ЦЛН";"2708630";"";"ОСТ.ПУНКТ N126"
"";"ЦЛН";"2708635";"";"БОЗАРАЛ"
"";"ЦЛН";"2708636";"";"СОВЕТ"
"";"ЦЛН";"2708639";"";"РЗД.10"
"";"ЦЛН";"2708656";"";"ОБГОННЫЙ ПУНКТ N41"
"";"ЦЛН";"2708732";"";"БЛОК ПОСТ 7 КМ"
"";"ЦЛН";"2708781";"";"ОБГОННЫЙ ПУНКТ N68"
"";"ЦЛН";"2708783";"";"ОБГОННЫЙ ПУНКТ N73"
"";"ЦЛН";"2708785";"";"ТЮНТЮГУР"
"";"ЦЛН";"2708787";"";"ШАКУБАЙ"
"";"ЦЛН";"2708803";"";"КОКШЕТАУ"
"";"ЦЛН";"2708809";"";"ОБГОННЫЙ ПУНКТ 87 КМ"
"";"ЦЛН";"2708849";"";"САДЫРКУЛЬ"
"";"ЦЛН";"2708853";"";"БОТАЙ"
"";"ЦЛН";"2708865";"";"ТРОФИМОВКА"
"";"ЦЛН";"2708874";"";"БУРЛИ-КАЗАХСКИЙ"
"";"ЦЛН";"2708875";"";"АГАШТЫ"
"";"ЦЛН";"2708898";"";"ТАНКЕРЫС"
"";"ЦЛН";"2708904";"";"ТОПАР"
"";"ЦЛН";"2708913";"";"ВАСИЛЬКОВКА"
"";"ЦЛН";"2708916";"";"РАСПРЕДЕЛИТЕЛЬНАЯ"
"";"ЦЛН";"2708918";"";"ЛИСАКОВСК"
"";"ЦЛН";"2708925";"";"ПАВЛОДАР-ЮЖНЫЙ"
"";"ЦЛН";"2708927";"";"АРКАРЛЫ"
"";"ЦЛН";"2708928";"";"АСТАХОВКА"
"";"ЦЛН";"2708938";"";"БОТАКАРА"
"";"ЦЛН";"2708939";"";"БУРМА"
"";"ЦЛН";"2708943";"";"ТУРГАЙСКИЙ ПРОЛИВ"
"";"ЦЛН";"2708952";"";"КАРАГАНДЫ"
"";"ЦЛН";"2708973";"";"САРЫСУ"
"";"ЦЛН";"2709922";"";"ТАНАБАЕВСКИЙ"
"";"ЦЛН";"2709926";"";"УШКУЛЫН"
"";"ЦЛН";"2709927";"";"ТОКИБАЙ"
"";"ЦЛН";"2709944";"";"УБОГАН"
"";"ЦЛН";"2709954";"";"БЛОК ПОСТ 835 КМ"
"";"ЦЛН";"2709977";"";"НЕЦВЕТАЕВКА"
"";"АЗ";"0020571";"";"САМУР-ЯЛАМА ГР"
"";"АЗ";"0057581";"";"ЕРАСХ-ШАРУР ГР"
"";"АЗ";"0057582";"";"ИДЖЕВАН-БАРХУДАРЛЫ ГР"
"";"АЗ";"5700000";"";"БАКУ-ПАСС"
"";"АЗ";"5700001";"";"БАКУ"
"";"АЗ";"5700509";"";"ЗАПАСНОЙ КОД"
"";"АЗ";"5700709";"";"НАСОСНЫЙ"
"";"АЗ";"5700721";"";"АЛЯТ-ГЛАВНАЯ"
"";"АЗ";"5700730";"";"ГЯНДЖА"
"";"АЗ";"5700766";"";"КЫРМЫНЗЫ КЕНД "
"";"АЗ";"5700783";"";"ПЛАТФОРМА 542 КМ"
"";"АЗ";"5700817";"";"БЕГМАНПЫ "
"";"АЗ";"5700824";"";"ДОРАШАМ "
"";"АЗ";"5700825";"";"ИМИШЛЫ "
"";"АЗ";"5700856";"";"ЯЙДЖИ "
"";"АЗ";"5700857";"";"СУМГАИТ НОВЫЙ"
"";"АЗ";"5701732";"";"ПЛАТФОРМА 526 КМ "
"";"УЗБК";"0029591";"";"САВАЙ-КАРАСУ ГР"
"";"УЗБК";"0029592";"";"КАРАСУ-СУЛТ ГР"
"";"УЗБК";"0029593";"";"УЧКУРГ-ШАМАЛД ГР"
"";"УЗБК";"0029661";"";"КАНИБАДАМ-СУВОНОБОД"
"";"УЗБК";"0029662";"";"АМУЗАНГ-АЙВАДЖ"
"";"УЗБК";"0029664";"";"НАУ-БЕКАБАД"
"";"УЗБК";"0029672";"";"ТАЛИМАРДЖАН-РЗД 153 КМ"
"";"УЗБК";"0029674";"";"БОЛДЫР-РЗД 161 КМ ГР"
"";"УЗБК";"0029675";"";"ГАЗОДЖАК-ПИТНЯК ГР"
"";"УЗБК";"0029677";"";"МИСКИН-ГАЗАДЖАК"
"";"УЗБК";"2900000";"";"ТАШКЕНТ"
"";"УЗБК";"2900002";"";"ТАШКЕНТ ЮЖНЫЙ"
"";"УЗБК";"2900156";"";"ОСТ.ПУНКТ 43 КМ"
"";"УЗБК";"2900168";"";"ОСТ.ПУНКТ 22 КМ"
"";"УЗБК";"2900206";"";"ОСТ.ПУНКТ 595 КМ"
"";"УЗБК";"2900212";"";"ТОЙТЕПА"
"";"УЗБК";"2900213";"";"КЫЗЫЛ-АСКЕР"
"";"УЗБК";"2900219";"";"ОСТ.ПУНКТ 449 КМ     ."
"";"УЗБК";"2900224";"";"МУСТАКИЛЛИК"
"";"УЗБК";"2900225";"";"ОСТ.ПУНКТ 3344 КМ"
"";"УЗБК";"2900226";"";"ОСТ.ПУНКТ 3346 КМ"
"";"УЗБК";"2900228";"";"ОСТ.ПУНКТ 3357 КМ"
"";"УЗБК";"2900229";"";"ОСТ.ПУНКТ 3362 КМ"
"";"УЗБК";"2900232";"";"ОСТ.ПУНКТ 76 КМ"
"";"УЗБК";"2900233";"";"ОСТ.ПУНКТ 106 КМ"
"";"УЗБК";"2900235";"";"ОСТ.ПУНКТ 3418 КМ"
"";"УЗБК";"2900239";"";"НАУ (ОСТ.ПУНКТ)"
"";"УЗБК";"2900289";"";"ОСТ.ПУНКТ 4148 КМ"
"";"УЗБК";"2900290";"";"МУСТАКИЛЛИК(ОП)"
"";"УЗБК";"2900300";"";"АНДИЖАН ЮЖНЫЙ"
"";"УЗБК";"2900303";"";"ОСТ.ПУНКТ 3297 КМ"
"";"УЗБК";"2900305";"";"ОСТ.ПУНКТ 93 КМ"
"";"УЗБК";"2900307";"";"ОСТ.ПУНКТ 108 КМ"
"";"УЗБК";"2900312";"";"ОСТ.ПУНКТ 344 КМ"
"";"УЗБК";"2900313";"";"ОСТ.ПУНКТ 35 КМ"
"";"УЗБК";"2900314";"";"ОСТ.ПУНКТ 348 КМ"
"";"УЗБК";"2900316";"";"ОСТ.ПУНКТ 352 КМ"
"";"УЗБК";"2900317";"";"ОСТ.ПУНКТ 31 КМ"
"";"УЗБК";"2900318";"";"ОСТ.ПУНКТ 21 КМ"
"";"УЗБК";"2900320";"";"РАЗЬЕЗД N32"
"";"УЗБК";"2900322";"";"ОСТ.ПУНКТ 361 КМ"
"";"УЗБК";"2900323";"";"ОСТ.ПУНКТ 381 КМ"
"";"УЗБК";"2900324";"";"ОСТ.ПУНКТ 388 КМ"
"";"УЗБК";"2900325";"";"ОСТ.ПУНКТ 395 КМ"
"";"УЗБК";"2900329";"";"ОСТ.ПУНКТ 51 КМ"
"";"УЗБК";"2900332";"";"ОСТ.ПУНКТ 10 КМ"
"";"УЗБК";"2900333";"";"ОСТ.ПУНКТ 15 КМ"
"";"УЗБК";"2900334";"";"ОСТ.ПУНКТ 26 КМ"
"";"УЗБК";"2900336";"";"ОСТ.ПУНКТ 49 КМ"
"";"УЗБК";"2900337";"";"ОСТ. ПУНКТ 60 КМ"
"";"УЗБК";"2900338";"";"ОСТ.ПУНКТ 65 КМ"
"";"УЗБК";"2900339";"";"ОСТ.ПУНКТ 72 КМ"
"";"УЗБК";"2900340";"";"ОСТ.ПУНКТ 83 КМ"
"";"УЗБК";"2900341";"";"ОСТ.ПУНКТ 139 КМ"
"";"УЗБК";"2900342";"";"ОСТ.ПУНКТ 151 КМ"
"";"УЗБК";"2900343";"";"ОСТ.ПУНКТ 162 КМ"
"";"УЗБК";"2900361";"";"ОСТ.ПУНКТ 528 КМ"
"";"УЗБК";"2900362";"";"ОСТ.ПУНКТ 547 КМ"
"";"УЗБК";"2900363";"";"ОСТ.ПУНКТ 4129 КМ"
"";"УЗБК";"2900364";"";"ОСТ.ПУНКТ 4181 КМ"
"";"УЗБК";"2900366";"";"ОСТ.ПУНКТ 4430 КМ"
"";"УЗБК";"2900368";"";"ОСТ.ПУНКТ 4598 КМ"
"";"УЗБК";"2900374";"";"ОСТ.ПУНКТ 7 КМ"
"";"УЗБК";"2900378";"";"ОСТ.ПУНКТ 13 КМ"
"";"УЗБК";"2900379";"";"ОСТ.ПУНКТ 52 КМ"
"";"УЗБК";"2900380";"";"ОСТ.ПУНКТ 59 КМ"
"";"УЗБК";"2900381";"";"ОСТ.ПУНКТ 89 КМ"
"";"УЗБК";"2900382";"";"ОСТ.ПУНКТ 95 КМ"
"";"УЗБК";"2900383";"";"ОСТ.ПУНКТ 112 КМ"
"";"УЗБК";"2900384";"";"ОСТ.ПУНКТ 118 КМ"
"";"УЗБК";"2900669";"";"ОСТ.ПУНКТ 6 КМ"
"";"УЗБК";"2900672";"";"ОСТ.ПУНКТ 44 КМ"
"";"УЗБК";"2900673";"";"ОСТ.ПУНКТ 61 КМ"
"";"УЗБК";"2900676";"";"ОСТ.ПУНКТ 85 КМ"
"";"УЗБК";"2900678";"";"ОСТ.ПУНКТ 96 КМ"
"";"УЗБК";"2900679";"";"ОСТ.ПУНКТ 109 КМ"
"";"УЗБК";"2900684";"";"ОСТ.ПУНКТ 110 КМ"
"";"УЗБК";"2900687";"";"ОСТ.ПУНКТ 56 КМ"
"";"УЗБК";"2900691";"";"ХУЖАНД"
"";"УЗБК";"2900698";"";"УРГА НАГОРНАЯ"
"";"УЗБК";"2900722";"";"ОСТ.ПУНКТ 34 КМ"
"";"УЗБК";"2900726";"";"ДЖИЛГА"
"";"УЗБК";"2900727";"";"ДАРБАЗА"
"";"УЗБК";"2900728";"";"САРЫ-АГАЧ"
"";"УЗБК";"2900735";"";"БИНОКОР"
"";"УЗБК";"2900738";"";"БАГАТ"
"";"УЗБК";"2900744";"";"ДЖИЗАК 2"
"";"УЗБК";"2900747";"";"ОСТ.ПУНКТ 331 КМ"
"";"УЗБК";"2900748";"";"ОСТ.ПУНКТ 41 КМ"
"";"УЗБК";"2900759";"";"ПАХТААРАЛ"
"";"УЗБК";"2900761";"";"ДЖЕТЫСАЙ"
"";"УЗБК";"2900762";"";"ИРДЖАРСКАЯ"
"";"УЗБК";"2900763";"";"ДУСТЛИК"
"";"УЗБК";"2900776";"";"ЯНГИ-ЗАРАВШАН"
"";"УЗБК";"2900787";"";"ОСТ.ПУНКТ 68 КМ"
"";"УЗБК";"2900803";"";"КАРАУЛ-БАЗАР"
"";"УЗБК";"2900878";"";"ОАЗИС"
"";"УЗБК";"2900944";"";"КОКАНД-2"
"";"УЗБК";"2900951";"";"ЗАПАСНОЙ КОД"
"";"УЗБК";"2900969";"";"КУВАСАЙ-ПОСТ 38 КМ"
"";"УЗБК";"2900995";"";"ОСТ.ПУНКТ 3 КМ"
"";"УЗБК";"2901203";"";"ОСТ.ПУНКТ 564 КМ"
"";"УЗБК";"2901205";"";"ОСТ.ПУНКТ 583 КМ"
"";"УЗБК";"2901219";"";"ОСТ.ПУНКТ 3302 КМ"
"";"УЗБК";"2901221";"";"ОСТ.ПУНКТ 3315 КМ"
"";"УЗБК";"2901222";"";"ОСТ ПУНКТ 3321 КМ"
"";"УЗБК";"2901223";"";"ОСТ.ПУНКТ 3333 КМ"
"";"УЗБК";"2901224";"";"ОСТ.ПУНКТ 3337 КМ"
"";"УЗБК";"2901227";"";"ОСТ.ПУНКТ 3348 КМ"
"";"УЗБК";"2901233";"";"ОСТ.ПУНКТ 3476 КМ"
"";"УЗБК";"2901234";"";"ОСТ.ПУНКТ 18 КМ"
"";"УЗБК";"2901252";"";"ОСТ.ПУНКТ 3307 КМ"
"";"УЗБК";"2901303";"";"ОСТ.ПУНКТ 334 КМ"
"";"АЛМ";"2700087";"";"ЖАЙДАК РЗД"
"";"АЛМ";"2700160";"";"ТАГАНАССАЙ"
"";"АЛМ";"2700176";"";"УШКАЙНАР"
"";"АЛМ";"2700402";"";"СОЛОНЧАКОВЫЙ"
"";"АЛМ";"2700712";"";"КУЛЬ"
"";"АЛМ";"2700845";"";"ЖАРЛЫСУ"
"";"АТОС";"0070841";"";"ГАРВИЧ-ХУК ВАН ХОЛЛАНД"
"";"АТОС";"7000101";"";"ГАРВИЧ"
"";"АТОС";"7000162";"";"ЛОНДОН ЛИВЕРПУЛЬ СТРИТ"
"";"АТОС";"7000246";"";"ЛОНДОН ВИКТОРИЯ"
"";"АТОС";"7000390";"";"ДУВР ПРИОРИ"
"";"АРМ";"5800001";"";"ЕРЕВАН ЦЕНТР"
"";"АРМ";"5800523";"";"ЗАПАСНОЙ КОД"
"";"АРМ";"5800526";"";"ПОСТ 2865 КМ"
"";"З-СИБ";"2028000";"";"КЕМЕРОВО"
"";"З-СИБ";"2028015";"";"АНТИБЕССКИЙ"
"";"З-СИБ";"2028016";"";"ОСТ.ПУНКТ 412 КМ"
"";"З-СИБ";"2028039";"";"ЮРГА"
"";"З-СИБ";"2028042";"";"КИСЕЛЕВСК"
"";"З-СИБ";"2028046";"";"ОСТ.ПУНКТ 435 КМ"
"";"З-СИБ";"2028052";"";"ЛЕНИНСК КУЗНЕЦКИЙ"
"";"З-СИБ";"2028053";"";"ОСТ.ПУНКТ 161 КМ"
"";"З-СИБ";"2028055";"";"АРТЫШТА"
"";"З-СИБ";"2028056";"";"БАРЗАС"
"";"З-СИБ";"2028060";"";"ОСТ.ПУНКТ 25 КМ"
"";"З-СИБ";"2028061";"";"ОСТ.ПУНКТ 53 КМ"
"";"З-СИБ";"2028063";"";"ОСТ.ПУНКТ 69 КМ"
"";"З-СИБ";"2028069";"";"НОВОКУЗНЕЦК-СЕВ"
"";"З-СИБ";"2028071";"";"ОСТ.ПУНКТ 163 КМ"
"";"З-СИБ";"2028075";"";"БОРМОТОВО"
"";"З-СИБ";"2028093";"";"ПРОКОПЬЕВСК"
"";"З-СИБ";"2028099";"";"СПИЧЕНКОВО"
"";"З-СИБ";"2028102";"";"НОВОКУЗНЕЦК-СОРТИРОВ"
"";"З-СИБ";"2028124";"";"НОВОКУЗНЕЦК ГОРОД"
"";"З-СИБ";"2028125";"";"ТАШТАГОЛ"
"";"З-СИБ";"2028133";"";"ОСИННИКИ"
"";"З-СИБ";"2028145";"";"МЫСКИ"
"";"З-СИБ";"2028156";"";"ТОМСК"
"";"З-СИБ";"2028386";"";"ОСТ.ПУНКТ 41 КМ"
"";"З-СИБ";"2028461";"";"ОСТ.ПУНКТ 383 КМ"
"";"З-СИБ";"2028478";"";"ОБГОННЫЙ ПУНКТ 3704 КМ"
"";"З-СИБ";"2028487";"";"ОСТ.ПУНКТ 209 КМ"
"";"З-СИБ";"2028527";"";"ОСТ.ПУНКТ 3477 КМ"
"";"З-СИБ";"2028528";"";"ОСТ.ПУНКТ 3482 КМ"
"";"З-СИБ";"2028529";"";"ОСТ.ПУНКТ 3495 КМ"
"";"З-СИБ";"2028530";"";"ОСТ.ПУНКТ 3498 КМ"
"";"З-СИБ";"2028531";"";"ОСТ.ПУНКТ 3513 КМ"
"";"З-СИБ";"2028532";"";"ОСТ.ПУНКТ 3524 КМ"
"";"З-СИБ";"2028533";"";"ОСТ.ПУНКТ 3542 КМ"
"";"З-СИБ";"2028534";"";"ОСТ.ПУНКТ 3566 КМ"
"";"З-СИБ";"2028535";"";"ОСТ.ПУНКТ 3573 КМ"
"";"З-СИБ";"2028536";"";"ОСТ.ПУНКТ 3590 КМ"
"";"З-СИБ";"2028537";"";"ОСТ.ПУНКТ 3599 КМ"
"";"З-СИБ";"2028540";"";"ОСТ.ПУНКТ 3645 КМ"
"";"З-СИБ";"2028541";"";"ОСТ.ПУНКТ 3650 КМ"
"";"З-СИБ";"2028542";"";"ОСТ.ПУНКТ 3662 КМ"
"";"З-СИБ";"2028543";"";"ОСТ.ПУНКТ 3664 КМ"
"";"З-СИБ";"2028544";"";"ОСТ.ПУНКТ 3669 КМ"
"";"З-СИБ";"2028547";"";"ОСТ.ПУНКТ 3709 КМ"
"";"З-СИБ";"2028548";"";"ОСТ.ПУНКТ 28 КМ"
"";"З-СИБ";"2028549";"";"ОСТ.ПУНКТ 3681 КМ"
"";"З-СИБ";"2028554";"";"ПУТЕВОЙ ПОСТ 149 КМ"
"";"З-СИБ";"2028556";"";"ТЕРЕНЬТЬЕВСКАЯ"
"";"З-СИБ";"2028562";"";"ПРИТОМЬЕ"
"";"З-СИБ";"2028577";"";"ОСТ.ПУНКТ 3692 КМ"
"";"З-СИБ";"2028578";"";"ПЛАТФОРМА 38 КМ"
"";"З-СИБ";"2028579";"";"ОСТ.ПУНКТ 13 КМ"
"";"З-СИБ";"2028580";"";"ОСТ.ПУНКТ 39 КМ"
"";"З-СИБ";"2028581";"";"ОСТ.ПУНКТ 50 КМ"
"";"З-СИБ";"2028582";"";"ОСТ.ПУНКТ 52 КМ"
"";"З-СИБ";"2028583";"";"ОСТ.ПУНКТ 2 КМ"
"";"З-СИБ";"2028584";"";"ОСТ.ПУНКТ 15 КМ"
"";"З-СИБ";"2028585";"";"ОСТ.ПУНКТ 26 КМ"
"";"З-СИБ";"2028586";"";"ОСТ.ПУНКТ 28 КМ"
"";"З-СИБ";"2028587";"";"ОСТ.ПУНКТ 31 КМ"
"";"З-СИБ";"2028589";"";"ОСТ.ПУНКТ 68 КМ"
"";"З-СИБ";"2028591";"";"ПЛАТФОРМА 76 КМ"
"";"З-СИБ";"2028592";"";"ОСТ.ПУНКТ 85 КМ"
"";"З-СИБ";"2028594";"";"ОСТ.ПУНКТ 149 КМ"
"";"З-СИБ";"2028595";"";"ОСТ.ПУНКТ 166 КМ"
"";"З-СИБ";"2028596";"";"ОСТ.ПУНКТ 195 КМ"
"";"З-СИБ";"2028705";"";"ОСТ.ПУНКТ 20 КМ"
"";"З-СИБ";"2028706";"";"ОСТ.ПУНКТ 11 КМ"
"";"З-СИБ";"2028707";"";"ОСТ.ПУНКТ 35 КМ"
"";"З-СИБ";"2028711";"";"ОСТ.ПУНКТ 45 КМ"
"";"З-СИБ";"2028712";"";"БЛОК ПОСТ 48 КМ"
"";"З-СИБ";"2028713";"";"КАЙГУР"
"";"З-СИБ";"2028715";"";"ОСТ.ПУНКТ 254 КМ"
"";"З-СИБ";"2028801";"";"ТОМСК ГРУЗОВОЙ"
"";"З-СИБ";"2028805";"";"АФОНИНО"
"";"З-СИБ";"2028950";"";"ОСТ.ПУНКТ 449 КМ"
"";"З-СИБ";"2028952";"";"ОСТ.ПУНКТ 461 КМ"
"";"З-СИБ";"2028953";"";"ОСТ.ПУНКТ 472 КМ"
"";"З-СИБ";"2028954";"";"ОСТ.ПУНКТ 485 КМ"
"";"З-СИБ";"2028957";"";"ПЛАТФОРМА 5 КМ"
"";"З-СИБ";"2028958";"";"ПЛАТФОРМА 12 КМ"
"";"З-СИБ";"2028960";"";"ОСТ.ПУНКТ 14 КМ"
"";"З-СИБ";"2028963";"";"ОСТ.ПУНКТ 15 КМ"
"";"З-СИБ";"2028964";"";"ПЛАТФОРМА 21 КМ"
"";"З-СИБ";"2028966";"";"ОСТ.ПУНКТ 26 КМ"
"";"З-СИБ";"2028967";"";"ОСТ.ПУНКТ 24 КМ"
"";"З-СИБ";"2028969";"";"ОСТ.ПУНКТ 80 КМ"
"";"З-СИБ";"2028970";"";"ОСТ.ПУНКТ 16 КМ"
"";"З-СИБ";"2028972";"";"ОСТ.ПУНКТ 244 КМ"
"";"З-СИБ";"2028974";"";"ОСТ.ПУНКТ 279 КМ"
"";"З-СИБ";"2028982";"";"ОСТ.ПУНКТ 251 КМ"
"";"З-СИБ";"2028983";"";"ОСТ.ПУНКТ 249 КМ"
"";"З-СИБ";"2028984";"";"ОСТ.ПУНКТ 239 КМ"
"";"З-СИБ";"2028986";"";"ОСТ.ПУНКТ 197 КМ"
"";"З-СИБ";"2028987";"";"ОСТ.ПУНКТ 195 КМ"
"";"З-СИБ";"2028989";"";"ОСТ.ПУНКТ 325 КМ"
"";"З-СИБ";"2028990";"";"ОСТ.ПУНКТ 173 КМ"
"";"З-СИБ";"2028991";"";"ОСТ.ПУНКТ 21 КМ"
"";"З-СИБ";"2028993";"";"ОСТ.ПУНКТ 141 КМ"
"";"З-СИБ";"2028995";"";"ОСТ.ПУНКТ 343 КМ"
"";"З-СИБ";"2028999";"";"ОСТ.ПУНКТ 359 КМ"
"";"З-СИБ";"2029027";"";"ОСТ.ПУНКТ 104 КМ"
"";"З-СИБ";"2029048";"";"ОСТ.ПУНКТ 156 КМ"
"";"З-СИБ";"2029050";"";"ПЯТКОВО"
"";"З-СИБ";"2029052";"";"ОСТ.ПУНКТ 174 КМ"
"";"З-СИБ";"2029053";"";"ОСТ.ПУНКТ 417 КМ"
"";"З-СИБ";"2029054";"";"ОСТ.ПУНКТ 422 КМ"
"";"З-СИБ";"2029056";"";"ОСТ.ПУНКТ 135 КМ"
"";"З-СИБ";"2029058";"";"ОСТ.ПУНКТ 102 КМ"
"";"З-СИБ";"2029062";"";"ОСТ.ПУНКТ 63 КМ"
"";"З-СИБ";"2029064";"";"ОСТ.ПУНКТ 76 КМ"
"";"З-СИБ";"2029065";"";"ОСТ.ПУНКТ 80 КМ"
"";"З-СИБ";"2029066";"";"ОСТ.ПУНКТ 84 КМ"
"";"З-СИБ";"2029068";"";"ОСТ.ПУНКТ 111 КМ"
"";"З-СИБ";"2029069";"";"ОСТ.ПУНКТ 113 КМ"
"";"З-СИБ";"2029070";"";"ОСТ.ПУНКТ 144 КМ"
"";"З-СИБ";"2029072";"";"ПЛАТФОРМА 87 КМ"
"";"З-СИБ";"2029073";"";"ПЛАТФОРМА 89 КМ"
"";"З-СИБ";"2029074";"";"ПЛАТФОРМА 90 КМ"
"";"З-СИБ";"2029075";"";"ПЛАТФОРМА 91 КМ"
"";"З-СИБ";"2029076";"";"ПЛАТФОРМА 95 КМ"
"";"З-СИБ";"2029077";"";"ПЛАТФОРМА 98 КМ"
"";"З-СИБ";"2029078";"";"ОСТ.ПУНКТ 229 КМ"
"";"З-СИБ";"2029079";"";"ОСТ.ПУНКТ 242 КМ"
"";"З-СИБ";"2029080";"";"ОСТ.ПУНКТ 252 КМ"
"";"З-СИБ";"2029081";"";"ОСТ.ПУНКТ 263 КМ"
"";"З-СИБ";"2029082";"";"ОСТ.ПУНКТ 290 КМ"
"";"З-СИБ";"2029083";"";"ОСТ.ПУНКТ 305 КМ"
"";"З-СИБ";"2029084";"";"ОСТ.ПУНКТ 307 КМ"
"";"З-СИБ";"2029087";"";"ОСТ.ПУНКТ 395 КМ"
"";"З-СИБ";"2029089";"";"ОСТ.ПУНКТ 398 КМ"
"";"З-СИБ";"2029111";"";"ТЫН"
"";"З-СИБ";"2029117";"";"ОСТ.ПУНКТ 108 КМ"
"";"З-СИБ";"2029966";"";"ОСТ.ПУНКТ 51 КМ"
"";"З-СИБ";"2029967";"";"ОСТ.ПУНКТ 58 КМ"
"";"З-СИБ";"2029970";"";"ОСТ.ПУНКТ 82 КМ"
"";"З-СИБ";"2029971";"";"ОСТ.ПУНКТ 292 КМ"
"";"З-СИБ";"2029972";"";"ОСТ.ПУНКТ 287 КМ"
"";"З-СИБ";"2029975";"";"ОСТ.ПУНКТ 276 КМ"
